1023,968,14.88,9.12,1.83,964,1013,14.68,8.98,2.07
1011,1022,14.68,9.04,2,962,1014,14.56,8.99,1.89
854,1021,14.43,8.85,1.99,966,1013,14.83,9.14,2
1000,1021,3.51,6.79,1.7,968,1013,9.7,31.08,68.46
1020,1021,0.72,1.86,5.39,968,1012,7.89,17.53,11.16
1007,1019,1.01,1.69,13.93,12,1012,2.26,35.73,7
1019,1019,0.04,4.03,7.3,988,1011,67.53,77.43,143.47
1023,1022,16.27,5,11.09,990,1014,11.67,6.12,24.53
1002,1019,0.18,1.85,0.38,988,1015,7.47,17.09,12.61
1011,1021,1.08,5.07,5.63,12,1015,3.91,46.82,12.27
1022,1021,3.81,0.74,1.5,985,1015,16.83,10.54,4.8
1018,1022,3.86,6.43,4.41,12,1016,12.9,8.79,0.11
922,1021,8.57,15.23,3.43,13,1015,1.57,2.29,12.06
926,1022,10.88,5.51,23.18,980,1015,0.19,5.49,0.65
965,1022,5.8,7.34,31.38,997,1017,6.46,19.31,7.88
993,1022,2.96,4.35,3.16,1013,1018,4.51,4.11,10.39
1001,1022,46.48,28.12,40,1013,1019,16.47,27.26,10.99
1002,1021,2.58,1.87,25.04,1007,1017,5.06,8.42,5.41
1003,1022,6.77,39.05,12.21,1023,1007,6.77,4.28,2.74
1004,1022,24.95,13.88,29.06,1023,434,4.81,7.89,2.34
1002,1022,5.29,0.26,2.18,1022,1020,0.62,7.6,2.55
1004,1023,25.92,18.17,14.4,178,1020,5.55,2.56,3.16
1004,1022,2.04,15.84,6.32,211,1022,0.04,1.71,0.04
1007,1022,6.54,5.43,5.15,1023,1013,7.83,1.26,1.01
1005,1021,2.18,1.01,6.95,1023,1021,0.94,0.66,1.12
1019,1022,0.92,1.7,13.48,1008,891,13.25,7.95,3.68
1023,990,0.81,4.35,4.25,240,1019,34.83,36.2,12.59
1023,1020,13.57,17.47,14.4,1023,1021,11.36,96.15,8.98
1004,1019,2.17,3.7,5.93,1013,1006,77.33,74.25,49.5
998,1021,3.09,4.04,2.88,1023,1017,22,6.49,5.04
990,1022,3.48,7.46,3.36,1023,1019,0.4,7.58,3.66
956,1022,4.49,5.09,1.72,1023,1019,11.49,8.57,3.04
969,1022,0.35,1.23,1.86,1023,1020,7.03,20.68,20.44
1023,1022,4.3,9.66,8.77,1017,1019,40.94,63.95,21.86
1023,1014,0.75,5.18,5.66,1010,1018,16.55,7.77,6.22
1023,988,3.53,13.96,10.4,1010,1016,38.05,0.09,31.18
1023,981,3.47,10.95,4.8,1004,1010,2.03,9.87,15.97
1005,1022,9.11,5.41,12.96,1020,1016,0.36,7.53,5.28
954,1022,5.81,4.03,1.65,1023,1019,1.13,21.26,5.71
980,1022,0.99,6.52,2.69,1023,1016,9.63,27.66,6.33
946,1021,4.04,9.3,24.55,1023,1019,0.67,4.97,3.73
1023,1019,1.18,6.62,9.9,1023,1018,13.72,70.08,52.94
1023,1019,6.88,3.09,4.59,1023,975,3.96,0.28,2.99
1018,1015,6.49,13.75,16.71,997,1018,3.14,12.71,36.73
955,1021,3.65,2.92,12.52,1011,1022,6.69,49.42,52.23
953,1021,9.2,14.06,1.29,1023,1019,6.15,40.17,39.29
1023,842,0.17,6.82,6.54,997,1014,6.74,0.52,10.12
1023,1008,6.77,7.89,56.6,1023,984,0.46,19.46,1.68
947,1021,6.56,5.27,36.29,1021,1019,1.87,14.39,27.82
1023,1021,8.63,5.25,57.58,1012,1022,1.15,29.61,30.7
1023,1021,2.54,17.61,30.34,1023,191,5.68,13.75,10.61
1018,1022,4.18,23.6,6.62,1001,1019,7.53,26.4,6.86
979,1023,11.47,24.64,7.55,1012,1017,0.89,24.56,43.43
878,1020,8.62,7.84,2.92,1023,86,3.1,1.15,11.15
1023,994,6.6,0.67,18.24,1023,1014,0.83,2.07,1.37
1023,961,12.28,10.98,5.33,1014,1023,4.34,0.33,22.99
1023,978,3.89,3.9,15.42,1023,296,0.23,9.35,3.4
995,1022,9.4,3.39,16.87,1023,605,1.28,10.89,12.48
1018,1021,0.31,3.78,2.25,510,1022,2.72,0.11,0.81
1022,1019,1.71,1.89,12.66,822,1014,2.15,29.05,16.31
1021,1019,1.21,5.14,9.14,1023,52,12.45,11.96,1.07
1023,1018,2.62,14.33,5.75,940,1009,4.76,40.88,5.03
1023,1019,3.22,8.31,7.38,999,1017,2.62,30.27,12.61
1021,1020,0.36,6.89,2.3,1023,204,8.51,15.49,11.08
1022,1019,3.11,1.66,3.3,1012,1021,5.61,5.5,20.69
1023,947,2.84,4.46,10.85,1004,1021,1.15,6.03,27.23
1023,927,7.69,16.7,4.46,1023,994,2.76,9.48,15.4
1023,1012,4.42,23.31,11.19,1004,1020,3.18,16.14,4.3
822,1021,10.58,18.08,9.77,1023,1009,2.12,19.27,15.16
964,1021,5.98,2.25,12.44,1023,1005,0.28,11,18.81
1023,971,7.45,7.32,20.57,1006,1019,7.67,6.11,6.69
1023,1016,0.17,1.63,7.08,1023,1017,1.19,14.05,21.03
1022,1021,3.73,13.71,28.6,1023,957,3.3,8.4,13.16
1023,998,0.78,6.61,1.32,1021,207,1.87,0.33,2.11
1023,1022,10.85,18.38,2.35,1023,976,2.05,4.31,2.1
1023,1016,0.94,14.51,24.23,1023,1017,0.35,18.18,23.11
1023,1022,1.85,5.96,24.78,1023,1018,2.04,4.02,18.44
1023,1019,1.44,9.47,17.67,1014,1021,1.73,2.38,2.6
1021,1023,5.67,3.88,8.44,1008,1019,1.03,4.07,2.49
1008,1022,1.99,14.15,7.95,1023,1020,0.88,14.15,11.65
972,1016,8.75,14.11,5.23,1023,1023,6.74,2.09,9.9
818,1021,1.54,1.82,1.29,987,1018,2.24,11.48,2.38
516,1019,5.98,3.5,8.02,994,1023,2.28,10.61,20.48
1023,1015,0.03,3.27,15.86,1023,1012,3.29,20.97,21.47
531,1021,3.79,6.4,6.89,998,1021,3.74,0.69,6.01
1023,1017,2.36,0.22,4.01,1023,1022,3.82,17.67,11.16
1023,1019,3.65,11.31,0.72,1023,1003,0.09,8.38,1.15
958,1023,3.67,16.07,29.05,994,1022,6.95,14.45,3.39
921,1021,1.18,10.6,2.7,1023,1006,1.69,8.56,13.54
1018,1016,2.84,11.93,40.95,1023,965,5.65,6.71,12.83
1023,1020,2.62,1.51,19.54,1010,1022,0.3,23.8,0.38
1008,1022,5.51,12.91,38.82,1023,1016,0.31,25.17,24.87
1023,989,1.07,6.23,1.29,812,1022,1.68,12.7,8.65
1023,1018,0.95,1.76,1.78,974,1023,3.63,17.89,1.72
1023,1019,15.31,19.53,5.43,1004,1023,3.98,10.88,11.26
1023,986,3.91,3.5,7.63,1023,1005,3.34,1.24,5.52
1023,1017,1.97,0.49,17.36,1023,1010,2.18,0.6,0.37
1023,1016,15.34,5.5,13.65,1023,1010,3.26,3.71,2.69
923,1019,2.54,0.41,5.78,1023,997,6.85,4.73,15.36
882,1020,1.24,2.03,2.2,1023,1017,0.3,5.24,2.42
989,1022,4.8,19.73,5.28,1023,1021,3.26,4.7,15.77
1023,1008,3.05,4.6,10.4,1023,1019,2,5.75,20.78
242,1015,5.01,8.59,15.01,1023,1020,4.7,31.63,48.06
1023,185,9.12,14.4,36.67,1023,1021,1.2,4.52,26.79
1019,1016,10.13,10.64,19.36,1020,1022,0.39,13.71,41.37
940,1019,4.59,13.14,2.65,1023,1000,2.07,8.6,14.76
1023,278,2.62,3.02,8.47,1018,1022,4.73,21.25,24.17
1023,473,14.69,0.31,19.14,1003,1022,6.66,5.08,5.76
336,1018,0.09,2.35,2.15,1023,1017,6.47,22.87,33.8
669,1022,2.45,1,0.1,1023,991,3.39,4.37,1.07
823,1022,2.42,13.6,2.52,1023,1021,0.61,22.47,16.73
1023,984,0.6,4.51,9.58,992,1022,10.75,7.09,6.47
1023,7,3.46,8.7,0.8,1023,1020,12.13,9.14,29.82
1023,1010,2,6.81,12.45,1017,1022,1.99,11.91,13.57
460,876,7.1,13.54,1.86,1023,1022,0.12,11.34,4.62
478,895,1.73,0.15,4.47,1023,1022,3.32,13.32,10.1
1023,987,6.76,3.75,7.87,1020,1022,20.43,6.39,24.11
1023,697,3.61,7.5,0.81,1023,1016,1.56,8.72,0.31
1008,1021,3.33,34.46,33.84,1023,1020,4.63,35.32,3.39
1012,1022,3.95,17.42,45.19,1023,664,0.17,22.15,11.43
1023,987,2.06,2.69,11.8,1023,998,0.94,34.04,13.17
1020,1023,9.95,9.59,35.56,1013,1023,1.79,11.7,14.17
972,1021,2.19,10.2,4.33,903,1023,7.65,10.5,7.35
1023,1003,4.2,5.15,8.78,966,1023,1.72,10.78,2.98
990,1022,6.37,22.45,14.23,1023,987,3.96,3.98,17.63
1022,1018,5.11,6.91,32.8,1023,1019,6.25,21.67,11.52
771,1021,15.39,6.04,9.31,1005,1021,1.02,3.98,12.16
1023,843,25.59,19.92,40.62,999,1022,6.99,2.34,3.66
889,1018,3.75,8.93,2.46,1001,1021,0.83,11.06,16.49
1020,1020,4.72,11.01,22.61,1013,1022,0.28,7.27,7.56
1023,1012,6.33,4.37,23.18,989,1023,1.66,1.54,0.64
1022,1019,2.87,6.6,21.35,991,1023,1.17,6.25,17.26
1006,1012,60.38,53.38,62.04,999,1022,0.96,17.25,10.94
952,1004,2.26,2.21,16.55,1023,1020,3.95,9.06,2.71
941,992,5.07,1.17,6.2,367,153,48.02,83.19,33.69